ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0031123	RNA 3'-end processing	0.005205271	129.6997	241	1.858138	0.009672111	1.322457e-18	1.359547786171875e-16	107	55.55999	68	1.223902	0.006974359	0.635514	0.009892748	0.0851954652696335
GO:0044271	cellular nitrogen compound biosynthetic process	0.28135	7010.398	7635	1.089096	0.3064173	1.412563e-18	1.440923761007752e-16	3480	1806.998	2031	1.123964	0.2083077	0.5836207	1.856593e-17	2.74504576258427e-15
GO:0033386	geranylgeranyl diphosphate biosynthetic process	1.320432e-5	0.329012	14	42.55164	5.618654e-4	1.464782e-18	1.4826974106153846e-16	1	0.5192523	1	1.925846	1.025641e-4	1	0.5192523	0.851390598388637
GO:0016070	RNA metabolic process	0.2811371	7005.094	7628	1.088922	0.3061364	1.708963e-18	1.715366367348485e-16	3493	1813.748	2023	1.11537	0.2074872	0.5791583	2.038164e-15	2.2728983115254237e-13
GO:2001168	positive regulation of histone H2B ubiquitination	7.731657e-5	1.926497	24	12.45785	9.631978e-4	1.720711e-18	1.715366367348485e-16	4	2.077009	4	1.925846	4.102564e-4	1	0.07267502	0.34281425099247587
GO:0043620	regulation of DNA-templated transcription in response to stress	0.007810973	194.626	327	1.680145	0.01312357	2.386779e-18	2.3614755534586467e-16	119	61.79102	74	1.197585	0.007589744	0.6218487	0.01519276	0.11841588545885139
GO:0042026	protein refolding	5.51821e-4	13.74972	57	4.145538	0.002287595	2.537142e-18	2.491511311791045e-16	21	10.9043	14	1.283897	0.001435897	0.6666667	0.1279391	0.5041099820470717
GO:0009145	purine nucleoside triphosphate biosynthetic process	0.002396924	59.72414	138	2.310623	0.005538387	3.308476e-18	3.2249063469629627e-16	53	27.52037	33	1.199112	0.003384615	0.6226415	0.08465723	0.3805959991697984
GO:0031124	mRNA 3'-end processing	0.003869767	96.42298	192	1.991227	0.007705583	5.688571e-18	5.504110719779411e-16	77	39.98243	52	1.300571	0.005333333	0.6753247	0.003919529	0.04100026121252974
GO:0010871	negative regulation of receptor biosynthetic process	3.393503e-4	8.45559	44	5.203658	0.001765863	5.979111e-18	5.743001580218978e-16	6	3.115514	4	1.283897	4.102564e-4	0.6666667	0.3804854	0.8481801420633575
GO:0009201	ribonucleoside triphosphate biosynthetic process	0.002638072	65.73284	146	2.221112	0.005859453	9.508713e-18	9.067040171521739e-16	57	29.59738	35	1.182537	0.003589744	0.6140351	0.09608822	0.4168891813320145
GO:0032479	regulation of type I interferon production	0.00765454	190.7282	319	1.672537	0.0128025	1.110024e-17	1.0508493392805754e-15	123	63.86803	87	1.362184	0.008923077	0.7073171	1.569453e-5	3.465173158892617e-4
GO:0033365	protein localization to organelle	0.04835794	1204.935	1503	1.24737	0.06032026	1.12615e-17	1.0585005607142858e-15	590	306.3588	411	1.341564	0.04215385	0.6966102	4.331189e-19	7.599215473466668e-17
GO:0036503	ERAD pathway	0.004875173	121.4747	226	1.86047	0.009070113	1.312367e-17	1.2247827909929077e-15	84	43.61719	63	1.444385	0.006461538	0.75	1.172695e-5	2.6884135026132404e-4
GO:0043624	cellular protein complex disassembly	0.00725398	180.7474	305	1.687438	0.01224064	1.84203e-17	1.7069910401408452e-15	126	65.42579	90	1.375604	0.009230769	0.7142857	5.903846e-6	1.4333710242435424e-4
GO:0015986	ATP synthesis coupled proton transport	0.001003694	25.00905	78	3.118871	0.003130393	1.888831e-17	1.7381207782517483e-15	29	15.05832	18	1.195353	0.001846154	0.6206897	0.1821581	0.6039351065507684
GO:0045184	establishment of protein localization	0.1070471	2667.293	3087	1.157353	0.1238913	2.107453e-17	1.925831529652778e-15	1320	685.413	846	1.234292	0.08676923	0.6409091	1.546502e-20	2.992708796764706e-18
GO:0060947	cardiac vascular smooth muscle cell differentiation	6.565078e-4	16.3582	61	3.729016	0.002448128	2.203555e-17	1.999764154827586e-15	6	3.115514	6	1.925846	6.153846e-4	1	0.01958615	0.14030165914534568
GO:0033609	oxalate metabolic process	4.031759e-6	0.1004593	10	99.54276	4.013324e-4	2.628596e-17	2.3691571756164385e-15	1	0.5192523	1	1.925846	1.025641e-4	1	0.5192523	0.851390598388637
GO:0072594	establishment of protein localization to organelle	0.02854552	711.2686	942	1.324394	0.03780551	3.17098e-17	2.838566382312925e-15	365	189.5271	250	1.319073	0.02564103	0.6849315	6.408252e-11	3.7148100470484578e-9
GO:0090150	establishment of protein localization to membrane	0.01396593	347.9891	513	1.474184	0.02058835	4.859976e-17	4.321109742162162e-15	217	112.6777	158	1.402229	0.01620513	0.7281106	2.050772e-10	1.07944434992e-8
GO:0043604	amide biosynthetic process	0.03127813	779.3572	1018	1.306205	0.04085564	5.553145e-17	4.9042842318791946e-15	462	239.8946	306	1.27556	0.03138462	0.6623377	2.06589e-10	1.0830695820717132e-8
GO:0045786	negative regulation of cell cycle	0.05028554	1252.965	1549	1.236268	0.06216639	6.123986e-17	5.372368784933334e-15	558	289.7428	390	1.346022	0.04	0.6989247	1.468969e-18	2.357336959878049e-16
