ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0005912	adherens junction	0.05294665	4838.317	6585	1.36101	0.07206093	4.466357e-133	1.83758688e-131	504	401.466	448	1.11591	0.02995253	0.8888889	1.766197e-8	5.172861722033898e-7
GO:0070161	anchoring junction	0.05444306	4975.062	6728	1.352345	0.07362581	6.643096e-131	2.669597648372093e-129	521	415.0076	465	1.120462	0.03108912	0.8925144	2.414583e-9	9.070433530434783e-8
GO:0005783	endoplasmic reticulum	0.1491384	13628.42	16286	1.195003	0.1782209	2.769979e-128	1.0878462981818183e-126	1784	1421.062	1514	1.0654	0.1012235	0.8486547	1.87548e-9	7.716260571428572e-8
GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	0.0816333	7459.733	9526	1.276989	0.1042449	8.922797e-128	3.426354048e-126	1031	821.253	870	1.059357	0.05816674	0.8438409	3.932862e-5	6.598044209708738e-4
GO:0015629	actin cytoskeleton	0.04251556	3885.114	5433	1.398414	0.05945437	1.946176e-127	7.310852452173914e-126	459	365.6209	401	1.096765	0.02681019	0.8736383	8.183662e-6	1.7676709920000003e-4
GO:0030141	secretory granule	0.05784982	5286.375	7056	1.334752	0.07721518	1.063513e-126	3.9101073702127663e-125	820	653.1789	704	1.077806	0.04706826	0.8585366	1.720217e-6	4.308021704347826e-5
GO:0005789	endoplasmic reticulum membrane	0.07876853	7197.947	9206	1.278976	0.100743	1.24116e-124	4.468176e-123	1010	804.5252	854	1.061496	0.05709701	0.8455446	2.53672e-5	4.519022845360825e-4
GO:0099503	secretory vesicle	0.06938089	6340.096	8222	1.296826	0.08997494	2.235235e-122	7.882624653061223e-121	935	744.7832	808	1.084879	0.05402153	0.8641711	2.365363e-8	6.700569285245901e-7
GO:0005773	vacuole	0.05593732	5111.608	6732	1.317002	0.07366958	2.070074e-110	7.154175744000001e-109	756	602.1991	641	1.064432	0.04285619	0.8478836	1.350845e-4	0.0020122932413793103
GO:0001726	ruffle	0.01589145	1452.176	2368	1.630656	0.02591348	1.42968e-109	4.844092235294118e-108	162	129.0427	148	1.146908	0.009895032	0.9135802	4.010658e-5	6.663862523076924e-4
GO:0005768	endosome	0.07684053	7021.765	8794	1.252392	0.09623445	2.059311e-100	6.843248861538462e-99	857	682.6516	745	1.091333	0.04980945	0.8693116	8.643868e-9	2.7157461643636364e-7
GO:0005764	lysosome	0.04887641	4466.375	5912	1.323669	0.06469616	8.635536e-100	2.815510605283019e-98	662	527.3225	569	1.079036	0.03804239	0.8595166	1.265457e-5	2.6032258285714287e-4
GO:0044429	mitochondrial part	0.06571511	6005.113	7598	1.265255	0.08314639	1.846385e-93	5.908432e-92	1025	816.4736	804	0.9847226	0.0537541	0.7843902	0.8496362	1
GO:0031967	organelle envelope	0.08228184	7518.997	9240	1.228887	0.1011151	8.733965e-90	2.7440530036363635e-88	1163	926.3988	940	1.014682	0.06284683	0.8082545	0.1622669	0.7898512766197182
GO:0044430	cytoskeletal part	0.1250627	11428.36	13472	1.178822	0.1474267	7.615849e-89	2.3500334057142857e-87	1568	1249.005	1244	0.9959924	0.08317176	0.7933673	0.6426092	1
GO:0031252	cell leading edge	0.04055343	3705.813	4948	1.335199	0.05414692	6.021443e-88	1.825447983157895e-86	366	291.5408	331	1.135347	0.02213011	0.9043716	1.53993e-8	4.668419368421053e-7
