ID	name	Binom_Genome_Fraction	Binom_Expected	Binom_Observed_Region_Hits	Binom_Fold_Enrichment	Binom_Region_Set_Coverage	Binom_Raw_PValue	Binom_Adjp_BH	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0030124	AP-4 adaptor complex	1.806551e-4	6.874106	24	3.491363	6.307324e-4	2.82407e-7	2.3574845217391306e-6	5	3.285935	5	1.521637	4.051864e-4	1	0.122553	0.4269588387096774
GO:1990913	sperm head plasma membrane	1.08688e-5	0.4135686	7	16.92585	1.839636e-4	2.860831e-7	2.3653186449760766e-6	1	0.657187	1	1.521637	8.103728e-5	1	0.657187	0.8726363065648856
GO:1990917	ooplasm	1.08688e-5	0.4135686	7	16.92585	1.839636e-4	2.860831e-7	2.3653186449760766e-6	1	0.657187	1	1.521637	8.103728e-5	1	0.657187	0.8726363065648856
GO:0032156	septin cytoskeleton	6.554481e-4	24.94046	54	2.165157	0.001419148	3.095178e-7	2.5468893257142854e-6	7	4.600309	6	1.30426	4.862237e-4	0.8571429	0.2462205	0.6654368564450475
GO:0005938	cell cortex	0.02604655	991.0972	1150	1.16033	0.0302226	3.190077e-7	2.6125369933649287e-6	248	162.9824	211	1.294619	0.01709887	0.8508065	4.081595e-12	1.216033820689655e-10
GO:0030863	cortical cytoskeleton	0.007824414	297.7268	386	1.296491	0.01014428	4.952803e-7	4.037001690566037e-6	86	56.51808	71	1.256235	0.005753647	0.8255814	4.144601e-4	0.004139809553757225
GO:0090568	nuclear transcriptional repressor complex	0.002480567	94.38805	146	1.546806	0.003836956	4.986642e-7	4.045501115492958e-6	29	19.05842	27	1.416696	0.002188006	0.9310345	6.490321e-4	0.00619628435801105
GO:0032155	cell division site part	0.005041541	191.8357	263	1.370965	0.006911776	6.056364e-7	4.890372426168224e-6	61	40.08841	49	1.222299	0.003970827	0.8032787	0.009284328	0.062425364918287936
GO:0045120	pronucleus	9.094826e-4	34.60672	67	1.93604	0.001760795	6.744739e-7	5.420887903255815e-6	15	9.857805	13	1.318752	0.001053485	0.8666667	0.06881215	0.292875357635468
GO:0000805	X chromosome	6.730655e-4	25.61081	54	2.108484	0.001419148	6.778052e-7	5.4224416e-6	9	5.914683	9	1.521637	7.293355e-4	1	0.02284368	0.13027682851485148
