term_id	term	Binom_Genome_Fraction	Binom_Expected	observed_genes	fold_enrichment	Binom_Region_Set_Coverage	pval	fdr	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0036053	glomerular endothelium fenestra	0.0001668884	6.350271	19	2.991998	0.0004993298	3.72431e-05	0.0002234586	1	0.657187	1	1.521637	8.103728e-05	1.0	0.657187	0.8726363065648856
GO:0032021	NELF complex	0.0001113435	4.23673	15	3.540466	0.0003942078	3.792403e-05	0.00022675682989619375	4	2.628748	3	1.141228	0.0002431118	0.75	0.5757419	0.8726363065648856
GO:0016281	eukaryotic translation initiation factor 4F complex	0.0004860897	18.4962	38	2.054476	0.0009986597	4.645759e-05	0.0002758718746391753	9	5.914683	9	1.521637	0.0007293355	1.0	0.02284368	0.1302768285148514
GO:0005638	lamin filament	0.0002006382	7.634485	21	2.750677	0.0005518909	4.940089e-05	0.00029035625142857145	4	2.628748	4	1.521637	0.0003241491	1.0	0.186502	0.5490212197614992
GO:0030896	checkpoint clamp complex	0.0001871871	7.122656	20	2.807941	0.0005256104	5.593809e-05	0.0003265574983783784	6	3.943122	4	1.014425	0.0003241491	0.6666667	0.6615472	0.8726363065648856
GO:0000243	commitment complex	0.000235846	8.974175	23	2.56291	0.0006044519	6.392747e-05	0.0003719416436363637	8	5.257496	7	1.331432	0.0005672609	0.875	0.179938	0.5490212197614992
GO:0033185	dolichol-phosphate-mannose synthase complex	3.511211e-05	1.336051	8	5.987795	0.0002102441	7.74742e-05	0.000446251392	3	1.971561	3	1.521637	0.0002431118	1.0	0.2838119	0.6654368564450475
GO:0071986	Ragulator complex	0.0001471258	5.598285	17	3.036644	0.0004467688	7.78841e-05	0.0004471220093023256	6	3.943122	5	1.268031	0.0004051864	0.8333333	0.3326729	0.7304431654383736
GO:0031616	spindle pole centrosome	0.0002896712	11.02228	26	2.358859	0.0006832935	8.444381e-05	0.00047842263501639336	12	7.886244	7	0.8876216	0.0005672609	0.5833333	0.8028263	0.9958965157214644
GO:0005850	eukaryotic translation initiation factor 2 complex	0.0002094258	7.96886	21	2.635258	0.0005518909	8.894067e-05	0.0004989918109090909	4	2.628748	4	1.521637	0.0003241491	1.0	0.186502	0.5490212197614992
GO:0070876	SOSS complex	0.0003249797	12.3658	28	2.264309	0.0007358545	9.13341e-05	0.0005107615689320388	4	2.628748	4	1.521637	0.0003241491	1.0	0.186502	0.5490212197614992
GO:0008352	katanin complex	3.61592e-05	1.375894	8	5.814403	0.0002102441	9.465188e-05	0.0005276078988387098	1	0.657187	1	1.521637	8.103728e-05	1.0	0.657187	0.8726363065648856
GO:0020018	ciliary pocket membrane	0.0001076674	4.096854	14	3.417257	0.0003679273	9.754378e-05	0.0005368014389808917	3	1.971561	3	1.521637	0.0002431118	1.0	0.2838119	0.6654368564450475
GO:0034366	spherical high-density lipoprotein particle	0.000326551	12.42559	28	2.253414	0.0007358545	9.880592e-05	0.0005420210468571428	8	5.257496	6	1.141228	0.0004862237	0.75	0.4450679	0.7669444015936254
