term_id	term	Binom_Genome_Fraction	Binom_Expected	observed_genes	fold_enrichment	Binom_Region_Set_Coverage	pval	fdr	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0005940	septin ring	6.119123e-05	5.591716	15	2.68254	0.0001641479	0.0007052395	0.0021761676	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0032173	septin collar	6.119123e-05	5.591716	15	2.68254	0.0001641479	0.0007052395	0.0021761676	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0036117	hyaluranon cable	0.0001028429	9.397884	21	2.234545	0.0002298071	0.0007524789	0.0023095622365896	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	1.0
GO:0071062	alphav-beta3 integrin-vitronectin complex	4.292952e-05	3.922942	12	3.058929	0.0001313183	0.0007763303	0.0023785438978723	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	1.0
GO:0097013	phagocytic vesicle lumen	6.8978e-05	6.303279	16	2.538361	0.0001750911	0.0008485904	0.0025953348870796	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	1.0
GO:0075341	host cell PML body	5.66601e-05	5.177657	14	2.703926	0.0001532047	0.0009682335	0.0029508068571428	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0031084	BLOC-2 complex	8.459069e-05	7.729981	18	2.328595	0.0001969775	0.001100607	0.0033249106573426	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	1.0
GO:0032144	4-aminobutyrate transaminase complex	5.791279e-05	5.292129	14	2.645438	0.0001532047	0.001185501	0.0035626882226086	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:1990630	IRE1-RACK1-PP2A complex	9.273386e-05	8.474113	19	2.242123	0.0002079207	0.001253227	0.0037531650883882	2	1.593119	1	0.6276994	6.685833e-05	0.5	0.9586206	1.0
GO:0002947	tumor necrosis factor receptor superfamily complex	4.598363e-05	4.20203	12	2.855762	0.0001313183	0.001378918	0.004101153707401	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0097179	protease inhibitor complex	4.001905e-05	3.656981	11	3.007946	0.0001203751	0.001435926	0.0042633679175257	3	2.389679	3	1.255399	0.000200575	1.0	0.5054022	1.0
GO:0000111	nucleotide-excision repair factor 2 complex	7.481833e-05	6.836974	16	2.340217	0.0001750911	0.001913968	0.0055493415302013	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0008043	intracellular ferritin complex	6.812256e-05	6.225108	15	2.409597	0.0001641479	0.001982518	0.00570965184	2	1.593119	2	1.255399	0.0001337167	1.0	0.6344986	1.0
GO:0031259	uropod membrane	2.99223e-05	2.734329	9	3.291484	9.848874e-05	0.002080371	0.0059715632691029	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0070618	Grb2-Sos complex	4.882023e-05	4.461241	12	2.689834	0.0001313183	0.002242922	0.0063913994332784	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
GO:0031477	myosin VII complex	6.215084e-05	5.679406	14	2.465047	0.0001532047	0.002245127	0.0063913994332784	1	0.7965596	1	1.255399	6.685833e-05	1.0	0.7965596	1.0
