term_id	term	Binom_Genome_Fraction	Binom_Expected	observed_genes	fold_enrichment	Binom_Region_Set_Coverage	pval	fdr	Hyper_Total_Genes	Hyper_Expected	Hyper_Observed_Gene_Hits	Hyper_Fold_Enrichment	Hyper_Gene_Set_Coverage	Hyper_Term_Gene_Coverage	Hyper_Raw_PValue	Hyper_Adjp_BH
GO:0070259	tyrosyl-DNA phosphodiesterase activity	4.312661e-05	1.691253	9	5.321498	0.0002294982	6.89114e-05	0.0008037125160220994	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	1.0
GO:0030943	mitochondrion targeting sequence binding	0.0002937819	11.52095	27	2.343556	0.0006884945	6.95242e-05	0.0008086258192837465	3	2.15258	3	1.393676	0.0002226676	1.0	0.3693916	1.0
GO:0017042	glycosylceramidase activity	7.632871e-05	2.993307	12	4.008944	0.0003059976	6.985459e-05	0.0008102364807142856	2	1.435054	1	0.6968381	7.422252e-05	0.5	0.9202197	1.0
GO:0010484	H3 histone acetyltransferase activity	0.0001703619	6.680912	19	2.843923	0.0004844961	7.184147e-05	0.0008309991406575342	4	2.870107	3	1.045257	0.0002226676	0.75	0.6824713	1.0
GO:0015232	heme transporter activity	0.0003779468	14.82156	32	2.159017	0.0008159935	7.266804e-05	0.0008382635652459016	8	5.740214	7	1.219467	0.0005195576	0.875	0.2914791	1.0
GO:0008426	protein kinase C inhibitor activity	0.0001420443	5.570408	17	3.051841	0.0004334965	7.34174e-05	0.0008446001711171663	3	2.15258	3	1.393676	0.0002226676	1.0	0.3693916	1.0
GO:0003989	acetyl-CoA carboxylase activity	0.000114881	4.505172	15	3.329507	0.0003824969	7.448769e-05	0.0008545843129891304	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	1.0
GO:0004375	glycine dehydrogenase (decarboxylating) activity	0.0001151703	4.516519	15	3.321142	0.0003824969	7.655083e-05	0.0008735070385405405	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0070280	pyridoxal binding	0.0001151703	4.516519	15	3.321142	0.0003824969	7.655083e-05	0.0008735070385405405	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0004017	adenylate kinase activity	0.0004321365	16.94667	35	2.065303	0.0008924929	8.132618e-05	0.000920533865844504	8	5.740214	7	1.219467	0.0005195576	0.875	0.2914791	1.0
GO:0016784	3-mercaptopyruvate sulfurtransferase activity	1.088309e-05	0.4267914	5	11.71532	0.000127499	8.282241e-05	0.00093246990672	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0016992	lipoate synthase activity	1.761052e-05	0.6906142	6	8.687919	0.0001529988	8.365911e-05	0.0009344147153968254	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0005225	volume-sensitive anion channel activity	0.0003473195	13.62048	30	2.202565	0.0007649939	8.497764e-05	0.0009451239206842104	8	5.740214	5	0.8710477	0.0003711126	0.625	0.8365244	1.0
GO:0016416	O-palmitoyltransferase activity	0.0001580821	6.199348	18	2.903531	0.0004589963	8.506563e-05	0.0009451239206842104	5	3.587634	5	1.393676	0.0003711126	1.0	0.1901514	1.0
GO:0051139	metal ion:proton antiporter activity	4.439973e-05	1.74118	9	5.168909	0.0002294982	8.56717e-05	0.0009493593632545932	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	1.0
GO:0051434	BH3 domain binding	0.0003316598	13.00637	29	2.229676	0.0007394941	8.986298e-05	0.0009854584456103898	5	3.587634	5	1.393676	0.0003711126	1.0	0.1901514	1.0
GO:0016801	hydrolase activity, acting on ether bonds	0.000366888	14.38788	31	2.154591	0.0007904937	9.646925e-05	0.0010524371408268	10	7.175268	9	1.254309	0.0006680027	0.9	0.1785027	1.0
GO:1905576	ganglioside GT1b binding	0.0001315162	5.15754	16	3.102254	0.0004079967	9.791267e-05	0.0010654311668556	3	2.15258	3	1.393676	0.0002226676	1.0	0.3693916	1.0
GO:0000701	purine-specific mismatch base pair DNA N-glycosylase activity	5.593436e-05	2.193522	10	4.558879	0.000254998	9.845519e-05	0.0010685804940359	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	1.0
GO:0035662	Toll-like receptor 4 binding	2.636847e-05	1.034066	7	6.769395	0.0001784986	0.000102155	0.0011030649872122	3	2.15258	3	1.393676	0.0002226676	1.0	0.3693916	1.0
GO:0001179	RNA polymerase I transcription factor binding	3.569284e-05	1.399731	8	5.715386	0.0002039984	0.0001063576	0.0011368146511392	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0004792	thiosulfate sulfurtransferase activity	6.82223e-05	2.675406	11	4.111526	0.0002804978	0.0001108919	0.0011793088206549	3	2.15258	3	1.393676	0.0002226676	1.0	0.3693916	1.0
GO:0042799	histone methyltransferase activity (H4-K20 specific)	0.0002066923	8.105646	21	2.590787	0.0005354957	0.0001119272	0.0011873282371859	5	3.587634	4	1.114941	0.0002968901	0.8	0.5645529	1.0
GO:0103053	1-ethyladenine demethylase activity	4.633629e-05	1.817124	9	4.952881	0.0002294982	0.0001176441	0.0012423477765	2	1.435054	2	1.393676	0.000148445	1.0	0.5148339	1.0
GO:0008296	3'-5'-exodeoxyribonuclease activity	0.0002233953	8.760671	22	2.511223	0.0005609955	0.00012066	0.0012672301492537	10	7.175268	9	1.254309	0.0006680027	0.9	0.1785027	1.0
GO:0048256	flap endonuclease activity	0.0003208778	12.58355	28	2.225128	0.0007139943	0.0001212584	0.0012703547513647	8	5.740214	6	1.045257	0.0004453351	0.75	0.5964255	1.0
GO:0000104	succinate dehydrogenase activity	0.0002097958	8.227352	21	2.552462	0.0005354957	0.0001366402	0.0014209234591133	6	4.305161	5	1.161397	0.0003711126	0.8333333	0.4587863	1.0
GO:0071820	N-box binding	0.0002574093	10.09456	24	2.377518	0.0006119951	0.0001374572	0.0014259073670761	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0043035	chromatin insulator sequence binding	3.716952e-05	1.45764	8	5.488324	0.0002039984	0.0001398483	0.0014365925124087	1	0.7175268	1	1.393676	7.422252e-05	1.0	0.7175268	1.0
GO:0060230	lipoprotein lipase activator activity	4.761758e-05	1.867371	9	4.81961	0.0002294982	0.0001438539	0.0014672630125301	3	2.15258	2	0.9291175	0.000148445	0.6666667	0.8057184	1.0
GO:0017108	5'-flap endonuclease activity	0.0002106182	8.259604	21	2.542495	0.0005354957	0.0001439481	0.0014672630125301	6	4.305161	4	0.9291175	0.0002968901	0.6666667	0.7760862	1.0
GO:0003941	L-serine ammonia-lyase activity	0.0001221704	4.791034	15	3.130848	0.0003824969	0.0001442241	0.0014672630125301	3	2.15258	2	0.9291175	0.000148445	0.6666667	0.8057184	1.0
